Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Children in Adoption Placements
2019,1-Lubbock,Female,African American,Birth to Five Years Old,13
2019,1-Lubbock,Female,African American,Six to Twelve Years Old,5
2019,1-Lubbock,Female,African American,Thirteen to Seventeen Years Old,4
2019,1-Lubbock,Female,Anglo,Birth to Five Years Old,25
2019,1-Lubbock,Female,Anglo,Six to Twelve Years Old,15
2019,1-Lubbock,Female,Anglo,Thirteen to Seventeen Years Old,7
2019,1-Lubbock,Female,Hispanic,Birth to Five Years Old,62
2019,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,41
2019,1-Lubbock,Female,Hispanic,Thirteen to Seventeen Years Old,25
2019,1-Lubbock,Female,Native American,Six to Twelve Years Old,2
2019,1-Lubbock,Female,Other,Birth to Five Years Old,8
2019,1-Lubbock,Female,Other,Six to Twelve Years Old,4
2019,1-Lubbock,Female,Other,Thirteen to Seventeen Years Old,1
2019,1-Lubbock,Female,Unknown,Birth to Five Years Old,1
2019,1-Lubbock,Male,African American,Birth to Five Years Old,14
2019,1-Lubbock,Male,African American,Six to Twelve Years Old,7
2019,1-Lubbock,Male,African American,Thirteen to Seventeen Years Old,4
2019,1-Lubbock,Male,Anglo,Birth to Five Years Old,38
2019,1-Lubbock,Male,Anglo,Six to Twelve Years Old,30
2019,1-Lubbock,Male,Anglo,Thirteen to Seventeen Years Old,3
2019,1-Lubbock,Male,Asian,Birth to Five Years Old,1
2019,1-Lubbock,Male,Hispanic,Birth to Five Years Old,77
2019,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,50
2019,1-Lubbock,Male,Hispanic,Thirteen to Seventeen Years Old,9
2019,1-Lubbock,Male,Native American,Six to Twelve Years Old,1
2019,1-Lubbock,Male,Other,Birth to Five Years Old,3
2019,1-Lubbock,Male,Other,Six to Twelve Years Old,5
2019,1-Lubbock,Male,Other,Thirteen to Seventeen Years Old,2
2019,1-Lubbock,Male,Unknown,Six to Twelve Years Old,2
2019,1-Lubbock,Unknown,Other,Six to Twelve Years Old,1
2019,1-Lubbock,Unknown,Unknown,Six to Twelve Years Old,1
2019,2-Abilene,Female,African American,Birth to Five Years Old,3
2019,2-Abilene,Female,Anglo,Birth to Five Years Old,28
2019,2-Abilene,Female,Anglo,Six to Twelve Years Old,18
2019,2-Abilene,Female,Anglo,Thirteen to Seventeen Years Old,7
2019,2-Abilene,Female,Hispanic,Birth to Five Years Old,16
2019,2-Abilene,Female,Hispanic,Six to Twelve Years Old,14
2019,2-Abilene,Female,Hispanic,Thirteen to Seventeen Years Old,3
2019,2-Abilene,Female,Other,Birth to Five Years Old,3
2019,2-Abilene,Female,Other,Six to Twelve Years Old,3
2019,2-Abilene,Female,Other,Thirteen to Seventeen Years Old,1
2019,2-Abilene,Female,Unknown,Birth to Five Years Old,1
2019,2-Abilene,Male,African American,Birth to Five Years Old,8
2019,2-Abilene,Male,Anglo,Birth to Five Years Old,32
2019,2-Abilene,Male,Anglo,Six to Twelve Years Old,13
2019,2-Abilene,Male,Anglo,Thirteen to Seventeen Years Old,1
2019,2-Abilene,Male,Anglo,,1
2019,2-Abilene,Male,Hispanic,Birth to Five Years Old,26
2019,2-Abilene,Male,Hispanic,Six to Twelve Years Old,5
2019,2-Abilene,Male,Hispanic,Thirteen to Seventeen Years Old,2
2019,2-Abilene,Male,Other,Birth to Five Years Old,6
2019,2-Abilene,Male,Other,Six to Twelve Years Old,5
2019,3-Arlington,Female,African American,Birth to Five Years Old,61
2019,3-Arlington,Female,African American,Six to Twelve Years Old,19
2019,3-Arlington,Female,African American,Thirteen to Seventeen Years Old,4
2019,3-Arlington,Female,Anglo,Birth to Five Years Old,122
2019,3-Arlington,Female,Anglo,Six to Twelve Years Old,93
2019,3-Arlington,Female,Anglo,Thirteen to Seventeen Years Old,23
2019,3-Arlington,Female,Asian,Thirteen to Seventeen Years Old,1
2019,3-Arlington,Female,Hispanic,Birth to Five Years Old,73
2019,3-Arlington,Female,Hispanic,Six to Twelve Years Old,42
2019,3-Arlington,Female,Hispanic,Thirteen to Seventeen Years Old,16
2019,3-Arlington,Female,Native American,Six to Twelve Years Old,1
2019,3-Arlington,Female,Native American,Thirteen to Seventeen Years Old,1
2019,3-Arlington,Female,Other,Birth to Five Years Old,29
2019,3-Arlington,Female,Other,Six to Twelve Years Old,11
2019,3-Arlington,Female,Other,Thirteen to Seventeen Years Old,5
2019,3-Arlington,Female,Unknown,Birth to Five Years Old,6
2019,3-Arlington,Female,Unknown,Six to Twelve Years Old,1
2019,3-Arlington,Female,Unknown,Thirteen to Seventeen Years Old,1
2019,3-Arlington,Male,African American,Birth to Five Years Old,95
2019,3-Arlington,Male,African American,Six to Twelve Years Old,33
2019,3-Arlington,Male,African American,Thirteen to Seventeen Years Old,9
2019,3-Arlington,Male,Anglo,Birth to Five Years Old,132
2019,3-Arlington,Male,Anglo,Six to Twelve Years Old,76
2019,3-Arlington,Male,Anglo,Thirteen to Seventeen Years Old,19
2019,3-Arlington,Male,Hispanic,Birth to Five Years Old,95
2019,3-Arlington,Male,Hispanic,Six to Twelve Years Old,36
2019,3-Arlington,Male,Hispanic,Thirteen to Seventeen Years Old,9
2019,3-Arlington,Male,Other,Birth to Five Years Old,35
2019,3-Arlington,Male,Other,Six to Twelve Years Old,10
2019,3-Arlington,Male,Other,Thirteen to Seventeen Years Old,3
2019,3-Arlington,Male,Unknown,Birth to Five Years Old,5
2019,3-Arlington,Male,Unknown,Six to Twelve Years Old,2
2019,4-Tyler,Female,African American,Birth to Five Years Old,13
2019,4-Tyler,Female,African American,Six to Twelve Years Old,4
2019,4-Tyler,Female,African American,Thirteen to Seventeen Years Old,1
2019,4-Tyler,Female,Anglo,Birth to Five Years Old,60
2019,4-Tyler,Female,Anglo,Six to Twelve Years Old,32
2019,4-Tyler,Female,Anglo,Thirteen to Seventeen Years Old,12
2019,4-Tyler,Female,Anglo,,1
2019,4-Tyler,Female,Hispanic,Birth to Five Years Old,12
2019,4-Tyler,Female,Hispanic,Six to Twelve Years Old,1
2019,4-Tyler,Female,Hispanic,Thirteen to Seventeen Years Old,2
2019,4-Tyler,Female,Other,Birth to Five Years Old,13
2019,4-Tyler,Female,Other,Thirteen to Seventeen Years Old,1
2019,4-Tyler,Female,Unknown,Birth to Five Years Old,2
2019,4-Tyler,Female,Unknown,Six to Twelve Years Old,1
2019,4-Tyler,Male,African American,Birth to Five Years Old,20
2019,4-Tyler,Male,African American,Six to Twelve Years Old,6
2019,4-Tyler,Male,African American,Thirteen to Seventeen Years Old,2
2019,4-Tyler,Male,Anglo,Birth to Five Years Old,60
2019,4-Tyler,Male,Anglo,Six to Twelve Years Old,33
2019,4-Tyler,Male,Anglo,Thirteen to Seventeen Years Old,4
2019,4-Tyler,Male,Hispanic,Birth to Five Years Old,7
2019,4-Tyler,Male,Hispanic,Six to Twelve Years Old,3
2019,4-Tyler,Male,Hispanic,Thirteen to Seventeen Years Old,1
2019,4-Tyler,Male,Other,Birth to Five Years Old,7
2019,4-Tyler,Male,Other,Six to Twelve Years Old,3
2019,4-Tyler,Male,Other,Thirteen to Seventeen Years Old,1
2019,4-Tyler,Male,Unknown,Birth to Five Years Old,3
2019,4-Tyler,Male,Unknown,Six to Twelve Years Old,1
2019,5-Beaumont,Female,African American,Birth to Five Years Old,25
2019,5-Beaumont,Female,African American,Six to Twelve Years Old,9
2019,5-Beaumont,Female,African American,Thirteen to Seventeen Years Old,3
2019,5-Beaumont,Female,Anglo,Birth to Five Years Old,42
2019,5-Beaumont,Female,Anglo,Six to Twelve Years Old,31
2019,5-Beaumont,Female,Anglo,Thirteen to Seventeen Years Old,8
2019,5-Beaumont,Female,Hispanic,Birth to Five Years Old,7
2019,5-Beaumont,Female,Hispanic,Six to Twelve Years Old,4
2019,5-Beaumont,Female,Hispanic,Thirteen to Seventeen Years Old,1
2019,5-Beaumont,Female,Hispanic,,1
2019,5-Beaumont,Female,Other,Birth to Five Years Old,2
2019,5-Beaumont,Female,Other,Six to Twelve Years Old,5
2019,5-Beaumont,Female,Unknown,Birth to Five Years Old,1
2019,5-Beaumont,Male,African American,Birth to Five Years Old,17
2019,5-Beaumont,Male,African American,Six to Twelve Years Old,10
2019,5-Beaumont,Male,African American,Thirteen to Seventeen Years Old,4
2019,5-Beaumont,Male,Anglo,Birth to Five Years Old,50
2019,5-Beaumont,Male,Anglo,Six to Twelve Years Old,18
2019,5-Beaumont,Male,Anglo,Thirteen to Seventeen Years Old,5
2019,5-Beaumont,Male,Hispanic,Birth to Five Years Old,6
2019,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,3
2019,5-Beaumont,Male,Hispanic,Thirteen to Seventeen Years Old,1
2019,5-Beaumont,Male,Other,Birth to Five Years Old,6
2019,5-Beaumont,Male,Other,Six to Twelve Years Old,3
2019,5-Beaumont,Male,Unknown,Six to Twelve Years Old,1
2019,6-Houston,Female,African American,Birth to Five Years Old,120
2019,6-Houston,Female,African American,Six to Twelve Years Old,57
2019,6-Houston,Female,African American,Thirteen to Seventeen Years Old,20
2019,6-Houston,Female,Anglo,Birth to Five Years Old,92
2019,6-Houston,Female,Anglo,Six to Twelve Years Old,49
2019,6-Houston,Female,Anglo,Thirteen to Seventeen Years Old,15
2019,6-Houston,Female,Asian,Six to Twelve Years Old,4
2019,6-Houston,Female,Hispanic,Birth to Five Years Old,111
2019,6-Houston,Female,Hispanic,Six to Twelve Years Old,76
2019,6-Houston,Female,Hispanic,Thirteen to Seventeen Years Old,18
2019,6-Houston,Female,Other,Birth to Five Years Old,17
2019,6-Houston,Female,Other,Six to Twelve Years Old,9
2019,6-Houston,Female,Other,Thirteen to Seventeen Years Old,3
2019,6-Houston,Female,Unknown,Birth to Five Years Old,4
2019,6-Houston,Female,Unknown,Six to Twelve Years Old,2
2019,6-Houston,Female,Unknown,Thirteen to Seventeen Years Old,1
2019,6-Houston,Male,African American,Birth to Five Years Old,162
2019,6-Houston,Male,African American,Six to Twelve Years Old,63
2019,6-Houston,Male,African American,Thirteen to Seventeen Years Old,12
2019,6-Houston,Male,Anglo,Birth to Five Years Old,85
2019,6-Houston,Male,Anglo,Six to Twelve Years Old,38
2019,6-Houston,Male,Anglo,Thirteen to Seventeen Years Old,11
2019,6-Houston,Male,Asian,Six to Twelve Years Old,1
2019,6-Houston,Male,Asian,Thirteen to Seventeen Years Old,2
2019,6-Houston,Male,Hispanic,Birth to Five Years Old,97
2019,6-Houston,Male,Hispanic,Six to Twelve Years Old,76
2019,6-Houston,Male,Hispanic,Thirteen to Seventeen Years Old,17
2019,6-Houston,Male,Other,Birth to Five Years Old,21
2019,6-Houston,Male,Other,Six to Twelve Years Old,8
2019,6-Houston,Male,Other,Thirteen to Seventeen Years Old,5
2019,6-Houston,Male,Unknown,Birth to Five Years Old,7
2019,6-Houston,Male,Unknown,Six to Twelve Years Old,2
2019,7-Austin,Female,African American,Birth to Five Years Old,67
2019,7-Austin,Female,African American,Six to Twelve Years Old,33
2019,7-Austin,Female,African American,Thirteen to Seventeen Years Old,5
2019,7-Austin,Female,Anglo,Birth to Five Years Old,90
2019,7-Austin,Female,Anglo,Six to Twelve Years Old,51
2019,7-Austin,Female,Anglo,Thirteen to Seventeen Years Old,20
2019,7-Austin,Female,Asian,Birth to Five Years Old,1
2019,7-Austin,Female,Asian,Six to Twelve Years Old,1
2019,7-Austin,Female,Asian,Thirteen to Seventeen Years Old,1
2019,7-Austin,Female,Hispanic,Birth to Five Years Old,91
2019,7-Austin,Female,Hispanic,Six to Twelve Years Old,65
2019,7-Austin,Female,Hispanic,Thirteen to Seventeen Years Old,16
2019,7-Austin,Female,Native American,Birth to Five Years Old,1
2019,7-Austin,Female,Other,Birth to Five Years Old,17
2019,7-Austin,Female,Other,Six to Twelve Years Old,11
2019,7-Austin,Female,Other,Thirteen to Seventeen Years Old,4
2019,7-Austin,Female,Unknown,Birth to Five Years Old,7
2019,7-Austin,Male,African American,Birth to Five Years Old,66
2019,7-Austin,Male,African American,Six to Twelve Years Old,29
2019,7-Austin,Male,African American,Thirteen to Seventeen Years Old,4
2019,7-Austin,Male,Anglo,Birth to Five Years Old,79
2019,7-Austin,Male,Anglo,Six to Twelve Years Old,36
2019,7-Austin,Male,Anglo,Thirteen to Seventeen Years Old,14
2019,7-Austin,Male,Asian,Birth to Five Years Old,2
2019,7-Austin,Male,Hispanic,Birth to Five Years Old,102
2019,7-Austin,Male,Hispanic,Six to Twelve Years Old,56
2019,7-Austin,Male,Hispanic,Thirteen to Seventeen Years Old,16
2019,7-Austin,Male,Other,Birth to Five Years Old,18
2019,7-Austin,Male,Other,Six to Twelve Years Old,13
2019,7-Austin,Male,Other,Thirteen to Seventeen Years Old,2
2019,7-Austin,Male,Unknown,Birth to Five Years Old,5
2019,7-Austin,Unknown,Hispanic,Birth to Five Years Old,1
2019,8-San Antonio,Female,African American,Birth to Five Years Old,20
2019,8-San Antonio,Female,African American,Six to Twelve Years Old,12
2019,8-San Antonio,Female,Anglo,Birth to Five Years Old,38
2019,8-San Antonio,Female,Anglo,Six to Twelve Years Old,27
2019,8-San Antonio,Female,Anglo,Thirteen to Seventeen Years Old,12
2019,8-San Antonio,Female,Anglo,,1
2019,8-San Antonio,Female,Asian,Birth to Five Years Old,2
2019,8-San Antonio,Female,Asian,Thirteen to Seventeen Years Old,1
2019,8-San Antonio,Female,Hispanic,Birth to Five Years Old,252
2019,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,151
2019,8-San Antonio,Female,Hispanic,Thirteen to Seventeen Years Old,44
2019,8-San Antonio,Female,Other,Birth to Five Years Old,3
2019,8-San Antonio,Female,Other,Thirteen to Seventeen Years Old,1
2019,8-San Antonio,Female,Unknown,Birth to Five Years Old,2
2019,8-San Antonio,Female,Unknown,Six to Twelve Years Old,3
2019,8-San Antonio,Male,African American,Birth to Five Years Old,21
2019,8-San Antonio,Male,African American,Six to Twelve Years Old,10
2019,8-San Antonio,Male,African American,Thirteen to Seventeen Years Old,3
2019,8-San Antonio,Male,Anglo,Birth to Five Years Old,49
2019,8-San Antonio,Male,Anglo,Six to Twelve Years Old,25
2019,8-San Antonio,Male,Anglo,Thirteen to Seventeen Years Old,7
2019,8-San Antonio,Male,Hispanic,Birth to Five Years Old,271
2019,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,152
2019,8-San Antonio,Male,Hispanic,Thirteen to Seventeen Years Old,34
2019,8-San Antonio,Male,Other,Birth to Five Years Old,7
2019,8-San Antonio,Male,Other,Six to Twelve Years Old,6
2019,8-San Antonio,Male,Other,Thirteen to Seventeen Years Old,1
2019,8-San Antonio,Male,Unknown,Birth to Five Years Old,3
2019,9-Midland,Female,African American,Birth to Five Years Old,3
2019,9-Midland,Female,African American,Six to Twelve Years Old,2
2019,9-Midland,Female,Anglo,Birth to Five Years Old,20
2019,9-Midland,Female,Anglo,Six to Twelve Years Old,10
2019,9-Midland,Female,Anglo,Thirteen to Seventeen Years Old,2
2019,9-Midland,Female,Hispanic,Birth to Five Years Old,28
2019,9-Midland,Female,Hispanic,Six to Twelve Years Old,15
2019,9-Midland,Female,Hispanic,Thirteen to Seventeen Years Old,2
2019,9-Midland,Female,Other,Birth to Five Years Old,2
2019,9-Midland,Female,Unknown,Birth to Five Years Old,1
2019,9-Midland,Female,Unknown,Six to Twelve Years Old,1
2019,9-Midland,Female,Unknown,Thirteen to Seventeen Years Old,1
2019,9-Midland,Male,African American,Birth to Five Years Old,5
2019,9-Midland,Male,African American,Six to Twelve Years Old,2
2019,9-Midland,Male,African American,Thirteen to Seventeen Years Old,1
2019,9-Midland,Male,Anglo,Birth to Five Years Old,20
2019,9-Midland,Male,Anglo,Six to Twelve Years Old,5
2019,9-Midland,Male,Anglo,Thirteen to Seventeen Years Old,5
2019,9-Midland,Male,Hispanic,Birth to Five Years Old,43
2019,9-Midland,Male,Hispanic,Six to Twelve Years Old,19
2019,9-Midland,Male,Hispanic,Thirteen to Seventeen Years Old,4
2019,9-Midland,Male,Other,Birth to Five Years Old,3
2019,9-Midland,Male,Other,Six to Twelve Years Old,1
2019,9-Midland,Male,Unknown,Birth to Five Years Old,1
2019,9-Midland,Male,Unknown,Six to Twelve Years Old,1
2019,10-El Paso,Female,African American,Birth to Five Years Old,1
2019,10-El Paso,Female,African American,Six to Twelve Years Old,2
2019,10-El Paso,Female,Anglo,Six to Twelve Years Old,2
2019,10-El Paso,Female,Anglo,Thirteen to Seventeen Years Old,1
2019,10-El Paso,Female,Hispanic,Birth to Five Years Old,22
2019,10-El Paso,Female,Hispanic,Six to Twelve Years Old,19
2019,10-El Paso,Female,Hispanic,Thirteen to Seventeen Years Old,2
2019,10-El Paso,Female,Unknown,Birth to Five Years Old,1
2019,10-El Paso,Male,African American,Birth to Five Years Old,1
2019,10-El Paso,Male,African American,Six to Twelve Years Old,1
2019,10-El Paso,Male,African American,Thirteen to Seventeen Years Old,1
2019,10-El Paso,Male,Anglo,Birth to Five Years Old,2
2019,10-El Paso,Male,Anglo,Six to Twelve Years Old,1
2019,10-El Paso,Male,Hispanic,Birth to Five Years Old,25
2019,10-El Paso,Male,Hispanic,Six to Twelve Years Old,16
2019,10-El Paso,Male,Hispanic,Thirteen to Seventeen Years Old,2
2019,11-Edinburg,Female,African American,Birth to Five Years Old,1
2019,11-Edinburg,Female,African American,Thirteen to Seventeen Years Old,1
2019,11-Edinburg,Female,Anglo,Birth to Five Years Old,6
2019,11-Edinburg,Female,Anglo,Six to Twelve Years Old,4
2019,11-Edinburg,Female,Anglo,Thirteen to Seventeen Years Old,3
2019,11-Edinburg,Female,Hispanic,Birth to Five Years Old,63
2019,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,30
2019,11-Edinburg,Female,Hispanic,Thirteen to Seventeen Years Old,16
2019,11-Edinburg,Female,Unknown,Birth to Five Years Old,2
2019,11-Edinburg,Female,Unknown,Six to Twelve Years Old,2
2019,11-Edinburg,Male,African American,Six to Twelve Years Old,1
2019,11-Edinburg,Male,Anglo,Birth to Five Years Old,5
2019,11-Edinburg,Male,Anglo,Six to Twelve Years Old,7
2019,11-Edinburg,Male,Anglo,Thirteen to Seventeen Years Old,4
2019,11-Edinburg,Male,Hispanic,Birth to Five Years Old,85
2019,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,40
2019,11-Edinburg,Male,Hispanic,Thirteen to Seventeen Years Old,14
2019,11-Edinburg,Male,Other,Birth to Five Years Old,1
2019,11-Edinburg,Male,Unknown,Birth to Five Years Old,4
2018,1-Lubbock,Female,African American,Birth to Five Years Old,15
2018,1-Lubbock,Female,African American,Six to Twelve Years Old,7
2018,1-Lubbock,Female,African American,Thirteen to Seventeen Years Old,2
2018,1-Lubbock,Female,Anglo,Birth to Five Years Old,41
2018,1-Lubbock,Female,Anglo,Six to Twelve Years Old,26
2018,1-Lubbock,Female,Anglo,Thirteen to Seventeen Years Old,14
2018,1-Lubbock,Female,Hispanic,Birth to Five Years Old,67
2018,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,51
2018,1-Lubbock,Female,Hispanic,Thirteen to Seventeen Years Old,16
2018,1-Lubbock,Female,Hispanic,,1
2018,1-Lubbock,Female,Other,Birth to Five Years Old,4
2018,1-Lubbock,Female,Other,Six to Twelve Years Old,2
2018,1-Lubbock,Female,Unknown,Birth to Five Years Old,1
2018,1-Lubbock,Male,African American,Birth to Five Years Old,21
2018,1-Lubbock,Male,African American,Six to Twelve Years Old,4
2018,1-Lubbock,Male,African American,Thirteen to Seventeen Years Old,2
2018,1-Lubbock,Male,Anglo,Birth to Five Years Old,36
2018,1-Lubbock,Male,Anglo,Six to Twelve Years Old,21
2018,1-Lubbock,Male,Anglo,Thirteen to Seventeen Years Old,7
2018,1-Lubbock,Male,Hispanic,Birth to Five Years Old,66
2018,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,37
2018,1-Lubbock,Male,Hispanic,Thirteen to Seventeen Years Old,14
2018,1-Lubbock,Male,Native American,Birth to Five Years Old,3
2018,1-Lubbock,Male,Other,Birth to Five Years Old,8
2018,1-Lubbock,Male,Other,Six to Twelve Years Old,2
2018,1-Lubbock,Male,Other,Thirteen to Seventeen Years Old,1
2018,1-Lubbock,Male,Unknown,Birth to Five Years Old,2
2018,2-Abilene,Female,African American,Birth to Five Years Old,1
2018,2-Abilene,Female,African American,Six to Twelve Years Old,2
2018,2-Abilene,Female,Anglo,Birth to Five Years Old,24
2018,2-Abilene,Female,Anglo,Six to Twelve Years Old,9
2018,2-Abilene,Female,Anglo,Thirteen to Seventeen Years Old,7
2018,2-Abilene,Female,Hispanic,Birth to Five Years Old,23
2018,2-Abilene,Female,Hispanic,Six to Twelve Years Old,20
2018,2-Abilene,Female,Other,Birth to Five Years Old,8
2018,2-Abilene,Female,Other,Six to Twelve Years Old,1
2018,2-Abilene,Female,Unknown,Birth to Five Years Old,2
2018,2-Abilene,Male,African American,Birth to Five Years Old,2
2018,2-Abilene,Male,African American,Six to Twelve Years Old,2
2018,2-Abilene,Male,Anglo,Birth to Five Years Old,29
2018,2-Abilene,Male,Anglo,Six to Twelve Years Old,14
2018,2-Abilene,Male,Anglo,Thirteen to Seventeen Years Old,2
2018,2-Abilene,Male,Hispanic,Birth to Five Years Old,24
2018,2-Abilene,Male,Hispanic,Six to Twelve Years Old,17
2018,2-Abilene,Male,Hispanic,Thirteen to Seventeen Years Old,2
2018,2-Abilene,Male,Other,Birth to Five Years Old,6
2018,2-Abilene,Male,Other,Six to Twelve Years Old,1
2018,2-Abilene,Male,Other,Thirteen to Seventeen Years Old,1
2018,3-Arlington,Female,African American,Birth to Five Years Old,79
2018,3-Arlington,Female,African American,Six to Twelve Years Old,35
2018,3-Arlington,Female,African American,Thirteen to Seventeen Years Old,16
2018,3-Arlington,Female,Anglo,Birth to Five Years Old,121
2018,3-Arlington,Female,Anglo,Six to Twelve Years Old,68
2018,3-Arlington,Female,Anglo,Thirteen to Seventeen Years Old,22
2018,3-Arlington,Female,Asian,Birth to Five Years Old,2
2018,3-Arlington,Female,Hispanic,Birth to Five Years Old,97
2018,3-Arlington,Female,Hispanic,Six to Twelve Years Old,53
2018,3-Arlington,Female,Hispanic,Thirteen to Seventeen Years Old,8
2018,3-Arlington,Female,Native American,Thirteen to Seventeen Years Old,2
2018,3-Arlington,Female,Other,Birth to Five Years Old,24
2018,3-Arlington,Female,Other,Six to Twelve Years Old,10
2018,3-Arlington,Female,Other,Thirteen to Seventeen Years Old,5
2018,3-Arlington,Female,Unknown,Birth to Five Years Old,10
2018,3-Arlington,Female,Unknown,Six to Twelve Years Old,1
2018,3-Arlington,Female,Unknown,Thirteen to Seventeen Years Old,1
2018,3-Arlington,Male,African American,Birth to Five Years Old,97
2018,3-Arlington,Male,African American,Six to Twelve Years Old,43
2018,3-Arlington,Male,African American,Thirteen to Seventeen Years Old,15
2018,3-Arlington,Male,Anglo,Birth to Five Years Old,134
2018,3-Arlington,Male,Anglo,Six to Twelve Years Old,79
2018,3-Arlington,Male,Anglo,Thirteen to Seventeen Years Old,11
2018,3-Arlington,Male,Anglo,,2
2018,3-Arlington,Male,Asian,Birth to Five Years Old,1
2018,3-Arlington,Male,Hispanic,Birth to Five Years Old,106
2018,3-Arlington,Male,Hispanic,Six to Twelve Years Old,48
2018,3-Arlington,Male,Hispanic,Thirteen to Seventeen Years Old,11
2018,3-Arlington,Male,Native American,Six to Twelve Years Old,1
2018,3-Arlington,Male,Other,Birth to Five Years Old,31
2018,3-Arlington,Male,Other,Six to Twelve Years Old,18
2018,3-Arlington,Male,Other,Thirteen to Seventeen Years Old,4
2018,3-Arlington,Male,Unknown,Birth to Five Years Old,6
2018,3-Arlington,Male,Unknown,Six to Twelve Years Old,2
2018,4-Tyler,Female,African American,Birth to Five Years Old,9
2018,4-Tyler,Female,African American,Six to Twelve Years Old,4
2018,4-Tyler,Female,African American,Thirteen to Seventeen Years Old,2
2018,4-Tyler,Female,Anglo,Birth to Five Years Old,47
2018,4-Tyler,Female,Anglo,Six to Twelve Years Old,34
2018,4-Tyler,Female,Anglo,Thirteen to Seventeen Years Old,9
2018,4-Tyler,Female,Hispanic,Birth to Five Years Old,12
2018,4-Tyler,Female,Hispanic,Six to Twelve Years Old,1
2018,4-Tyler,Female,Other,Birth to Five Years Old,8
2018,4-Tyler,Female,Other,Six to Twelve Years Old,4
2018,4-Tyler,Female,Other,Thirteen to Seventeen Years Old,1
2018,4-Tyler,Female,Unknown,Six to Twelve Years Old,1
2018,4-Tyler,Male,African American,Birth to Five Years Old,17
2018,4-Tyler,Male,African American,Six to Twelve Years Old,10
2018,4-Tyler,Male,African American,Thirteen to Seventeen Years Old,1
2018,4-Tyler,Male,Anglo,Birth to Five Years Old,49
2018,4-Tyler,Male,Anglo,Six to Twelve Years Old,31
2018,4-Tyler,Male,Anglo,Thirteen to Seventeen Years Old,7
2018,4-Tyler,Male,Hispanic,Birth to Five Years Old,10
2018,4-Tyler,Male,Hispanic,Six to Twelve Years Old,8
2018,4-Tyler,Male,Hispanic,Thirteen to Seventeen Years Old,3
2018,4-Tyler,Male,Other,Birth to Five Years Old,11
2018,4-Tyler,Male,Other,Six to Twelve Years Old,8
2018,4-Tyler,Male,Unknown,Birth to Five Years Old,2
2018,5-Beaumont,Female,African American,Birth to Five Years Old,22
2018,5-Beaumont,Female,African American,Six to Twelve Years Old,4
2018,5-Beaumont,Female,African American,Thirteen to Seventeen Years Old,1
2018,5-Beaumont,Female,Anglo,Birth to Five Years Old,37
2018,5-Beaumont,Female,Anglo,Six to Twelve Years Old,23
2018,5-Beaumont,Female,Anglo,Thirteen to Seventeen Years Old,6
2018,5-Beaumont,Female,Hispanic,Birth to Five Years Old,10
2018,5-Beaumont,Female,Hispanic,Six to Twelve Years Old,1
2018,5-Beaumont,Female,Hispanic,Thirteen to Seventeen Years Old,2
2018,5-Beaumont,Female,Other,Birth to Five Years Old,4
2018,5-Beaumont,Female,Other,Thirteen to Seventeen Years Old,1
2018,5-Beaumont,Female,Unknown,Birth to Five Years Old,1
2018,5-Beaumont,Male,African American,Birth to Five Years Old,23
2018,5-Beaumont,Male,African American,Six to Twelve Years Old,8
2018,5-Beaumont,Male,African American,Thirteen to Seventeen Years Old,2
2018,5-Beaumont,Male,Anglo,Birth to Five Years Old,34
2018,5-Beaumont,Male,Anglo,Six to Twelve Years Old,17
2018,5-Beaumont,Male,Anglo,Thirteen to Seventeen Years Old,8
2018,5-Beaumont,Male,Asian,Birth to Five Years Old,1
2018,5-Beaumont,Male,Hispanic,Birth to Five Years Old,7
2018,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,2
2018,5-Beaumont,Male,Hispanic,Thirteen to Seventeen Years Old,1
2018,5-Beaumont,Male,Other,Birth to Five Years Old,4
2018,5-Beaumont,Male,Other,Six to Twelve Years Old,2
2018,5-Beaumont,Male,Unknown,Birth to Five Years Old,1
2018,6-Houston,Female,African American,Birth to Five Years Old,121
2018,6-Houston,Female,African American,Six to Twelve Years Old,53
2018,6-Houston,Female,African American,Thirteen to Seventeen Years Old,16
2018,6-Houston,Female,Anglo,Birth to Five Years Old,77
2018,6-Houston,Female,Anglo,Six to Twelve Years Old,42
2018,6-Houston,Female,Anglo,Thirteen to Seventeen Years Old,19
2018,6-Houston,Female,Asian,Birth to Five Years Old,1
2018,6-Houston,Female,Asian,Six to Twelve Years Old,3
2018,6-Houston,Female,Asian,Thirteen to Seventeen Years Old,1
2018,6-Houston,Female,Hispanic,Birth to Five Years Old,88
2018,6-Houston,Female,Hispanic,Six to Twelve Years Old,55
2018,6-Houston,Female,Hispanic,Thirteen to Seventeen Years Old,12
2018,6-Houston,Female,Other,Birth to Five Years Old,18
2018,6-Houston,Female,Other,Six to Twelve Years Old,4
